NATIONAL GEOCHEMICAL SURVEY OF AUSTRALIA: THE MERCURY CONCENTRATIONS DATASET,,,,,,,,,,
CITE AS: Schneider; L.; Taylor; J.R.; Caritat; P. de 2025. National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia Dataset; Canberra. https://pid.geoscience.gov.au/dataset/ga/150328,,,,,,,,,,
NOTES: NGSA SITEIDs were numbered from 2007190001 to 2007191600 then randomly allocated to individual States or the Northern Territory. As some SITEIDs were reserved for insertion of QA/QC samples and only 86% of targeted sites were sampled gaps occur in the list of SITEIDs (e.g. no data for SITEID = 2007190006),,,,,,,,,,
Geochemical data consist of total Hg concentrations. For more Methods details see Schneider et al. (2026) @ https://doi.org/10.1021/acs.est.5c11189,,,,,,,,,,
Extraction: Total Hg measured by direct analysis (no digestion) on approximately 100 mg of sample,,,,,,,,,,
Analysis: Milestone tri-cell direct mercury analyser (tri-cell DMA-80) reported in ng/g (= parts per billion; ppb) on dry weight basis with a Limit of Detection of 0.01 ng Hg,,,,,,,,,,
Additional geochemical data from the National Geochemical Survey of Australia available from http://dx.doi.org/10.11636/Record.2011.020; additional field site information available from http://pid.geoscience.gov.au/dataset/ga/70478,,,,,,,,,,
© Commonwealth of Australia (Geoscience Australia) 2025. This material is released under the Creative Commons Attribution 4.0 Australia Licence http://creativecommons.org/licenses/by/4.0/,,,,,,,,,,
,,,,,,,,,,
Last Updated: 31 March 2025,,,,,,,,,,
,,,,,,,,,,
SITEID,DATE_SAMPLED,LATITUDE_GDA94,LONGITUDE_GDA94,STATE,DUPLICATE_CODE,DUPLICATE_SITEID,SAMPLEID,GRAIN_SIZE,DEPTH,Hg_DMA_ng/g_0.01
2007190967,11/04/2009,-31.1765,135.3409,SA, ,,2007190967002 Fine,<75 µm,BOS,6.7
2007190968,6/07/2008,-28.035,141.9105,QLD,Duplicate 1,2007191437,2007190968001 Fine,<75 µm,TOS,13.45
2007190968,6/07/2008,-28.035,141.9105,QLD,Duplicate 1,2007191437,2007190968002 Fine,<75 µm,BOS,4.62
2007190969,20/02/2008,-32.9453,141.452,NSW, ,,2007190969001 Fine,<75 µm,TOS,28.89
2007190969,20/02/2008,-32.9453,141.452,NSW, ,,2007190969002 Fine,<75 µm,BOS,27.7
2007190970,2/06/2008,-41.0492,144.6748,TAS,Duplicate 1,2007191245,2007190970001 Fine,<75 µm,TOS,58.47
2007190970,2/06/2008,-41.0492,144.6748,TAS,Duplicate 1,2007191245,2007190970002 Fine,<75 µm,BOS,39.61
2007190971,7/12/2008,-14.7379,134.0471,NT, ,,2007190971001 Fine,<75 µm,TOS,15.02
2007190971,7/12/2008,-14.7379,134.0471,NT, ,,2007190971002 Fine,<75 µm,BOS,12.67
2007190972,4/01/2008,-32.6807,141.678,NSW, ,,2007190972001 Fine,<75 µm,TOS,12.19
2007190972,4/01/2008,-32.6807,141.678,NSW, ,,2007190972002 Fine,<75 µm,BOS,15.53
2007190973,3/06/2008,-28.3625,119.5887,WA, ,,2007190973001 Fine,<75 µm,TOS,56.84
2007190973,3/06/2008,-28.3625,119.5887,WA, ,,2007190973002 Fine,<75 µm,BOS,36.56
2007190974,10/10/2007,-18.5762,136.1157,NT,Duplicate 2,2007190419,2007190974001 Fine,<75 µm,TOS,21.61
2007190974,10/10/2007,-18.5762,136.1157,NT,Duplicate 2,2007190419,2007190974002 Fine,<75 µm,BOS,10.18
2007190975,29/03/2008,-29.3822,126.2921,WA, ,,2007190975001 Fine,<75 µm,TOS,37.27
2007190975,29/03/2008,-29.3822,126.2921,WA, ,,2007190975002 Fine,<75 µm,BOS,42.4
2007190976,28/02/2008,-25.0453,117.5865,WA, ,,2007190976001 Fine,<75 µm,TOS,60.89
2007190976,28/02/2008,-25.0453,117.5865,WA, ,,2007190976002 Fine,<75 µm,BOS,47.24
2007190978,3/12/2008,-32.3996,150.3713,NSW,Duplicate 2,2007190241,2007190978001 Fine,<75 µm,TOS,18.2
2007190978,3/12/2008,-32.3996,150.3713,NSW,Duplicate 2,2007190241,2007190978002 Fine,<75 µm,BOS,21.63
2007190979,27/09/2007,-20.4023,141.3346,QLD, ,,2007190979001 Fine,<75 µm,TOS,10.04
2007190979,27/09/2007,-20.4023,141.3346,QLD, ,,2007190979002 Fine,<75 µm,BOS,6.56
2007190982,23/01/2008,-34.0331,144.826,NSW, ,,2007190982001 Fine,<75 µm,TOS,9.7
2007190982,23/01/2008,-34.0331,144.826,NSW, ,,2007190982002 Fine,<75 µm,BOS,5.22
2007190984,16/11/2007,-27.5315,115.2179,WA,Duplicate 2,2007190039,2007190984001 Fine,<75 µm,TOS,12.18
2007190984,16/11/2007,-27.5315,115.2179,WA,Duplicate 2,2007190039,2007190984002 Fine,<75 µm,BOS,11.36
2007190985,15/05/2008,-21.6518,136.6493,NT, ,,2007190985001 Fine,<75 µm,TOS,21.76
2007190985,15/05/2008,-21.6518,136.6493,NT, ,,2007190985002 Fine,<75 µm,BOS,15.74
2007190986,26/05/2008,-22.2368,134.5565,NT,Duplicate 1,2007191592,2007190986002 Fine,<75 µm,BOS,3.55
2007190989,29/02/2008,-25.1472,116.9328,WA,Duplicate 2,2007190342,2007190989001 Fine,<75 µm,TOS,55.89
2007190989,29/02/2008,-25.1472,116.9328,WA,Duplicate 2,2007190342,2007190989002 Fine,<75 µm,BOS,6.74
2007190990,25/09/2007,-16.5329,142.0572,QLD,Duplicate 1,2007191537,2007190990001 Fine,<75 µm,TOS,27.29
2007190990,25/09/2007,-16.5329,142.0572,QLD,Duplicate 1,2007191537,2007190990002 Fine,<75 µm,BOS,7.13
2007190991,9/06/2007,-34.3349,146.5781,NSW, ,,2007190991001 Fine,<75 µm,TOS,8.9
2007190991,9/06/2007,-34.3349,146.5781,NSW, ,,2007190991002 Fine,<75 µm,BOS,7.4
2007190992,15/10/2007,-24.3311,147.4445,QLD, ,,2007190992001 Fine,<75 µm,TOS,20.32
2007190992,15/10/2007,-24.3311,147.4445,QLD, ,,2007190992002 Fine,<75 µm,BOS,15
2007190993,2/07/2008,-41.192,146.252,TAS, ,,2007190993001 Fine,<75 µm,TOS,58.56
2007190993,2/07/2008,-41.192,146.252,TAS, ,,2007190993002 Fine,<75 µm,BOS,44.6
2007190994,21/05/2008,-17.9747,135.5762,NT, ,,2007190994001 Fine,<75 µm,TOS,20.02
2007190994,21/05/2008,-17.9747,135.5762,NT, ,,2007190994002 Fine,<75 µm,BOS,15.44
2007190995,17/07/2007,-33.3397,138.0654,SA, ,,2007190995001 Fine,<75 µm,TOS,41.63
2007190995,17/07/2007,-33.3397,138.0654,SA, ,,2007190995002 Fine,<75 µm,BOS,14.44
2007190996,4/02/2009,-24.8345,130.729,NT, ,,2007190996001 Fine,<75 µm,TOS,14.54
2007190996,4/02/2009,-24.8345,130.729,NT, ,,2007190996002 Fine,<75 µm,BOS,4.44
2007190997,29/03/2008,-29.7178,125.2564,WA, ,,2007190997001 Fine,<75 µm,TOS,27.56
2007190997,29/03/2008,-29.7178,125.2564,WA, ,,2007190997002 Fine,<75 µm,BOS,35.56
2007190998,10/02/2007,-14.9757,141.7992,QLD, ,,2007190998001 Fine,<75 µm,TOS,4.71
2007190998,10/02/2007,-14.9757,141.7992,QLD, ,,2007190998002 Fine,<75 µm,BOS,3.31
2007190999,31/10/2007,-28.5556,147.4065,QLD, ,,2007190999001 Fine,<75 µm,TOS,26.02
2007190999,31/10/2007,-28.5556,147.4065,QLD, ,,2007190999002 Fine,<75 µm,BOS,13.38
2007191001,10/10/2007,-17.9934,145.93,QLD, ,,2007191001001 Fine,<75 µm,TOS,57.15
2007191001,10/10/2007,-17.9934,145.93,QLD, ,,2007191001002 Fine,<75 µm,BOS,47.11
2007191002,25/07/2008,-20.447,130.642,NT, ,,2007191002001 Fine,<75 µm,TOS,11.26
2007191002,25/07/2008,-20.447,130.642,NT, ,,2007191002002 Fine,<75 µm,BOS,3.22
2007191003,5/04/2008,-22.7286,115.6984,WA, ,,2007191003001 Fine,<75 µm,TOS,16.93
2007191003,5/04/2008,-22.7286,115.6984,WA, ,,2007191003002 Fine,<75 µm,BOS,12.27
2007191004,27/06/2008,-35.5406,138.5772,SA,Duplicate 2,2007190457,2007191004001 Fine,<75 µm,TOS,15.82
2007191004,27/06/2008,-35.5406,138.5772,SA,Duplicate 2,2007190457,2007191004002 Fine,<75 µm,BOS,3.86
2007191005,8/06/2007,-19.9295,147.8441,QLD, ,,2007191005001 Fine,<75 µm,TOS,10.59
2007191005,8/06/2007,-19.9295,147.8441,QLD, ,,2007191005002 Fine,<75 µm,BOS,6.64
2007191006,6/05/2008,-22.3394,119.241,WA, ,,2007191006001 Fine,<75 µm,TOS,9.4
2007191006,6/05/2008,-22.3394,119.241,WA, ,,2007191006002 Fine,<75 µm,BOS,2.81
2007191007,23/10/2007,-23.1061,149.8684,QLD,Duplicate 1,2007191551,2007191007001 Fine,<75 µm,TOS,16.63
2007191007,23/10/2007,-23.1061,149.8684,QLD,Duplicate 1,2007191551,2007191007002 Fine,<75 µm,BOS,11.79
2007191008,26/07/2008,-19.3201,131.6406,NT, ,,2007191008001 Fine,<75 µm,TOS,19.31
2007191008,26/07/2008,-19.3201,131.6406,NT, ,,2007191008002 Fine,<75 µm,BOS,9.12
2007191011,10/01/2007,-20.8025,142.2626,QLD, ,,2007191011001 Fine,<75 µm,TOS,11.63
2007191011,10/01/2007,-20.8025,142.2626,QLD, ,,2007191011002 Fine,<75 µm,BOS,9.94
2007191012,2/07/2008,-41.4379,147.1706,TAS, ,,2007191012001 Fine,<75 µm,TOS,168.23
2007191012,2/07/2008,-41.4379,147.1706,TAS, ,,2007191012002 Fine,<75 µm,BOS,42.32
2007191013,18/08/2009,-15.295,134.1007,NT, ,,2007191013001 Fine,<75 µm,TOS,14.81
2007191013,18/08/2009,-15.295,134.1007,NT, ,,2007191013002 Fine,<75 µm,BOS,11.84
2007191014,20/02/2008,-34.0501,141.0679,NSW, ,,2007191014001 Fine,<75 µm,TOS,35.68
2007191014,20/02/2008,-34.0501,141.0679,NSW, ,,2007191014002 Fine,<75 µm,BOS,11.07
2007191015,29/10/2007,-24.9378,152.2029,QLD, ,,2007191015001 Fine,<75 µm,TOS,40.56
2007191015,29/10/2007,-24.9378,152.2029,QLD, ,,2007191015002 Fine,<75 µm,BOS,56.04
2007191016,16/07/2008,-15.2867,135.5269,NT, ,,2007191016001 Fine,<75 µm,TOS,13.53
2007191016,16/07/2008,-15.2867,135.5269,NT, ,,2007191016002 Fine,<75 µm,BOS,9.59
2007191018,3/03/2008,-25.0592,113.9713,WA, ,,2007191018001 Fine,<75 µm,TOS,29.67
2007191018,3/03/2008,-25.0592,113.9713,WA, ,,2007191018002 Fine,<75 µm,BOS,23.01
2007191019,20/09/2007,-18.225,139.9,QLD, ,,2007191019001 Fine,<75 µm,TOS,6.31
2007191019,20/09/2007,-18.225,139.9,QLD, ,,2007191019002 Fine,<75 µm,BOS,7.49
2007191021,31/03/2008,-23.2927,113.9212,WA, ,,2007191021001 Fine,<75 µm,TOS,17.18
2007191068,25/07/2008,-18.3841,129.4184,NT, ,,2007191068002 Fine,<75 µm,BOS,8.49
2007191069,21/09/2007,-16.8859,138.1521,QLD, ,,2007191069001 Fine,<75 µm,TOS,21.23
2007191069,21/09/2007,-16.8859,138.1521,QLD, ,,2007191069002 Fine,<75 µm,BOS,7.21
2007191070,20/07/2009,-31.8981,132.964,SA, ,,2007191070001 Fine,<75 µm,TOS,38.23
2007191070,20/07/2009,-31.8981,132.964,SA, ,,2007191070002 Fine,<75 µm,BOS,88.04
2007191071,10/09/2007,-18.9363,135.8586,NT, ,,2007191071001 Fine,<75 µm,TOS,6.71
2007191071,10/09/2007,-18.9363,135.8586,NT, ,,2007191071002 Fine,<75 µm,BOS,4.12
2007191073,24/09/2007,-17.2957,141.1791,QLD, ,,2007191073001 Fine,<75 µm,TOS,8.11
2007191073,24/09/2007,-17.2957,141.1791,QLD, ,,2007191073002 Fine,<75 µm,BOS,4.78
2007191074,10/02/2007,-15.3678,141.9595,QLD, ,,2007191074001 Fine,<75 µm,TOS,25.03
2007191074,10/02/2007,-15.3678,141.9595,QLD, ,,2007191074002 Fine,<75 µm,BOS,11.53
2007191076,17/01/2008,-34.6502,118.6257,WA, ,,2007191076001 Fine,<75 µm,TOS,52.03
2007191076,17/01/2008,-34.6502,118.6257,WA, ,,2007191076002 Fine,<75 µm,BOS,56.45
2007191077,6/01/2008,-22.4412,129.3197,NT, ,,2007191077001 Fine,<75 µm,TOS,10.31
2007191077,6/01/2008,-22.4412,129.3197,NT, ,,2007191077002 Fine,<75 µm,BOS,15.07
2007191078,27/09/2007,-18.2038,138.6841,QLD, ,,2007191078001 Fine,<75 µm,TOS,6.51
2007191078,27/09/2007,-18.2038,138.6841,QLD, ,,2007191078002 Fine,<75 µm,BOS,6.21
2007191079,29/11/2007,-36.0658,150.0507,NSW, ,,2007191079001 Fine,<75 µm,TOS,30.55
2007191079,29/11/2007,-36.0658,150.0507,NSW, ,,2007191079002 Fine,<75 µm,BOS,39.23
2007191082,15/05/2008,-35.0851,139.8847,SA,Duplicate 2,2007190922,2007191082001 Fine,<75 µm,TOS,42.7
2007191082,15/05/2008,-35.0851,139.8847,SA,Duplicate 2,2007190922,2007191082002 Fine,<75 µm,BOS,101.38
2007191084,5/10/2008,-25.0511,136.7616,NT, ,,2007191084001 Fine,<75 µm,TOS,19.56
2007191084,5/10/2008,-25.0511,136.7616,NT, ,,2007191084002 Fine,<75 µm,BOS,2.31
2007191085,2/05/2008,-29.0233,149.074,NSW, ,,2007191085001 Fine,<75 µm,TOS,9.78
2007191085,2/05/2008,-29.0233,149.074,NSW, ,,2007191085002 Fine,<75 µm,BOS,13.26
2007191087,10/08/2007,-22.2216,146.556,QLD, ,,2007191087001 Fine,<75 µm,TOS,19.95
2007191087,10/08/2007,-22.2216,146.556,QLD, ,,2007191087002 Fine,<75 µm,BOS,37.34
2007191088,16/12/2007,-33.8759,120.2268,WA, ,,2007191088001 Fine,<75 µm,TOS,62.91
2007191088,16/12/2007,-33.8759,120.2268,WA, ,,2007191088002 Fine,<75 µm,BOS,38.54
2007191089,9/08/2009,-27.6046,137.4607,SA, ,,2007191089001 Fine,<75 µm,TOS,2.8
2007191089,9/08/2009,-27.6046,137.4607,SA, ,,2007191089002 Fine,<75 µm,BOS,1.29
2007191090,16/04/2008,-29.4094,146.6509,NSW, ,,2007191090001 Fine,<75 µm,TOS,8.3
2007191090,16/04/2008,-29.4094,146.6509,NSW, ,,2007191090002 Fine,<75 µm,BOS,12.1
2007191091,30/08/2007,-29.175,151.3947,QLD, ,,2007191091001 Fine,<75 µm,TOS,23.19
2007191091,30/08/2007,-29.175,151.3947,QLD, ,,2007191091002 Fine,<75 µm,BOS,28.83
2007191092,3/04/2008,-38.2905,142.6746,VIC,Duplicate 1,2007191211,2007191092001 Fine,<75 µm,TOS,51.72
2007191092,3/04/2008,-38.2905,142.6746,VIC,Duplicate 1,2007191211,2007191092002 Fine,<75 µm,BOS,47.53
2007191093,4/02/2008,-32.3966,142.4257,NSW, ,,2007191093001 Fine,<75 µm,TOS,16.21
2007191093,4/02/2008,-32.3966,142.4257,NSW, ,,2007191093002 Fine,<75 µm,BOS,7.55
2007191094,25/01/2008,-32.1665,125.3603,WA,Duplicate 2,2007190361,2007191094001 Fine,<75 µm,TOS,32.5
2007191094,25/01/2008,-32.1665,125.3603,WA,Duplicate 2,2007190361,2007191094002 Fine,<75 µm,BOS,16.27
2007191096,20/12/2007,-34.9447,143.4776,NSW, ,,2007191096001 Fine,<75 µm,TOS,27.23
2007191096,20/12/2007,-34.9447,143.4776,NSW, ,,2007191096002 Fine,<75 µm,BOS,8.15
2007191097,25/10/2008,-27.0618,138.7781,SA, ,,2007191097001 Fine,<75 µm,TOS,5.02
2007191097,25/10/2008,-27.0618,138.7781,SA, ,,2007191097002 Fine,<75 µm,BOS,7.28
2007191098,19/10/2008,-22.9751,146.7232,QLD, ,,2007191098001 Fine,<75 µm,TOS,39.4
2007191098,19/10/2008,-22.9751,146.7232,QLD, ,,2007191098002 Fine,<75 µm,BOS,21.05
2007191099,18/07/2008,-29.0054,135.4139,SA, ,,2007191099001 Fine,<75 µm,TOS,7.37
2007191099,18/07/2008,-29.0054,135.4139,SA, ,,2007191099002 Fine,<75 µm,BOS,12.29
2007191101,30/09/2007,-20.0003,141.7971,QLD, ,,2007191101001 Fine,<75 µm,TOS,11.61
2007191101,30/09/2007,-20.0003,141.7971,QLD, ,,2007191101002 Fine,<75 µm,BOS,7.31
2007191102,16/10/2008,-14.2401,141.659,QLD, ,,2007191102001 Fine,<75 µm,TOS,11.64
2007191102,16/10/2008,-14.2401,141.659,QLD, ,,2007191102002 Fine,<75 µm,BOS,6.3
2007191103,5/09/2008,-24.8542,135.8295,NT, ,,2007191103001 Fine,<75 µm,TOS,28.52
2007191103,5/09/2008,-24.8542,135.8295,NT, ,,2007191103002 Fine,<75 µm,BOS,25.08
2007191105,20/06/2009,-31.2456,130.8982,SA,Duplicate 2,2007190145,2007191105001 Fine,<75 µm,TOS,37.58
2007191105,20/06/2009,-31.2456,130.8982,SA,Duplicate 2,2007190145,2007191105002 Fine,<75 µm,BOS,29.33
2007191107,3/02/2008,-28.0355,121.6451,WA, ,,2007191107001 Fine,<75 µm,TOS,16.59
2007191107,3/02/2008,-28.0355,121.6451,WA, ,,2007191107002 Fine,<75 µm,BOS,15.11
2007191109,7/04/2008,-33.9696,139.6774,SA, ,,2007191109001 Fine,<75 µm,TOS,9.54
2007191109,7/04/2008,-33.9696,139.6774,SA, ,,2007191109002 Fine,<75 µm,BOS,16.54
2007191110,23/10/2007,-36.4507,143.9791,VIC, ,,2007191110001 Fine,<75 µm,TOS,14.52
2007191110,23/10/2007,-36.4507,143.9791,VIC, ,,2007191110002 Fine,<75 µm,BOS,26.45
2007191111,8/11/2008,-27.1908,136.4207,SA, ,,2007191111001 Fine,<75 µm,TOS,16.1
2007191111,8/11/2008,-27.1908,136.4207,SA, ,,2007191111002 Fine,<75 µm,BOS,12.37
2007191112,26/05/2008,-21.4959,133.4677,NT, ,,2007191112001 Fine,<75 µm,TOS,11.85
2007191112,26/05/2008,-21.4959,133.4677,NT, ,,2007191112002 Fine,<75 µm,BOS,5.09
2007191113,17/10/2007,-35.4901,142.9467,VIC, ,,2007191113001 Fine,<75 µm,TOS,24.66
2007191113,17/10/2007,-35.4901,142.9467,VIC, ,,2007191113002 Fine,<75 µm,BOS,28.37
2007191114,14/12/2007,-32.4216,122.6206,WA, ,,2007191114001 Fine,<75 µm,TOS,34.69
2007191114,14/12/2007,-32.4216,122.6206,WA, ,,2007191114002 Fine,<75 µm,BOS,25.42
2007191115,16/07/2008,-14.8781,134.5626,NT, ,,2007191115001 Fine,<75 µm,TOS,6.46
2007191115,16/07/2008,-14.8781,134.5626,NT, ,,2007191115002 Fine,<75 µm,BOS,9.59
2007191116,27/07/2008,-18.5945,133.1948,NT, ,,2007191116001 Fine,<75 µm,TOS,29.15
2007191116,27/07/2008,-18.5945,133.1948,NT, ,,2007191116002 Fine,<75 µm,BOS,19.59
2007191117,28/01/2008,-31.2948,128.557,WA, ,,2007191117001 Fine,<75 µm,TOS,32.19
2007191117,28/01/2008,-31.2948,128.557,WA, ,,2007191117002 Fine,<75 µm,BOS,25.39
2007191118,9/04/2007,-33.7634,147.515,NSW, ,,2007191118001 Fine,<75 µm,TOS,9.14
2007191118,9/04/2007,-33.7634,147.515,NSW, ,,2007191118002 Fine,<75 µm,BOS,199.83
2007191119,13/10/2007,-23.4283,148.1492,QLD,Duplicate 2,2007190508,2007191119001 Fine,<75 µm,TOS,16.77
2007191119,13/10/2007,-23.4283,148.1492,QLD,Duplicate 2,2007190508,2007191119002 Fine,<75 µm,BOS,525.28
2007191121,12/09/2007,-31.2344,121.962,WA,Duplicate 2,2007190067,2007191121001 Fine,<75 µm,TOS,13.05
2007191121,12/09/2007,-31.2344,121.962,WA,Duplicate 2,2007190067,2007191121002 Fine,<75 µm,BOS,15.96
2007191122,30/01/2008,-31.0056,124.6434,WA, ,,2007191122001 Fine,<75 µm,TOS,45.2
2007191122,30/01/2008,-31.0056,124.6434,WA, ,,2007191122002 Fine,<75 µm,BOS,28.35
2007191123,18/09/2007,-19.0217,138.7637,QLD, ,,2007191123001 Fine,<75 µm,TOS,16.01
2007191123,18/09/2007,-19.0217,138.7637,QLD, ,,2007191123002 Fine,<75 µm,BOS,7.05
2007191125,19/02/2008,-34.1174,141.9918,NSW, ,,2007191125001 Fine,<75 µm,TOS,19.14
2007191125,19/02/2008,-34.1174,141.9918,NSW, ,,2007191125002 Fine,<75 µm,BOS,17.89
2007191126,5/01/2008,-23.6311,113.9862,WA, ,,2007191126001 Fine,<75 µm,TOS,8.97
2007191126,5/01/2008,-23.6311,113.9862,WA, ,,2007191126002 Fine,<75 µm,BOS,5.57
2007191128,29/10/2007,-24.5044,151.9229,QLD, ,,2007191128001 Fine,<75 µm,TOS,86.62
2007191128,29/10/2007,-24.5044,151.9229,QLD, ,,2007191128002 Fine,<75 µm,BOS,26.59
2007191129,6/08/2008,-27.7552,142.2643,QLD, ,,2007191129001 Fine,<75 µm,TOS,8.63
2007191129,6/08/2008,-27.7552,142.2643,QLD, ,,2007191129002 Fine,<75 µm,BOS,7.44
2007191130,12/05/2007,-30.8421,118.267,WA, ,,2007191130001 Fine,<75 µm,TOS,13.12
2007191130,12/05/2007,-30.8421,118.267,WA, ,,2007191130002 Fine,<75 µm,BOS,13.12
2007191132,29/04/2008,-30.2493,145.9382,NSW, ,,2007191132001 Fine,<75 µm,TOS,8.33
2007191132,29/04/2008,-30.2493,145.9382,NSW, ,,2007191132002 Fine,<75 µm,BOS,6.65
2007191134,19/02/2008,-29.9075,115.9958,WA,Duplicate 1,2007191282,2007191134001 Fine,<75 µm,TOS,14.01
2007191134,19/02/2008,-29.9075,115.9958,WA,Duplicate 1,2007191282,2007191134002 Fine,<75 µm,BOS,5.85
2007191135,5/02/2008,-22.518,116.6053,WA, ,,2007191135001 Fine,<75 µm,TOS,29.22
2007191135,5/02/2008,-22.518,116.6053,WA, ,,2007191135002 Fine,<75 µm,BOS,21.55
2007191136,10/07/2007,-19.1052,145.6913,QLD, ,,2007191136001 Fine,<75 µm,TOS,11.81
2007191136,10/07/2007,-19.1052,145.6913,QLD, ,,2007191136002 Fine,<75 µm,BOS,10.91
2007191138,30/09/2008,-31.3934,140.015,SA, ,,2007191138001 Fine,<75 µm,TOS,16.91
2007191138,30/09/2008,-31.3934,140.015,SA, ,,2007191138002 Fine,<75 µm,BOS,23.94
2007191139,29/07/2008,-19.5252,133.5974,NT, ,,2007191139001 Fine,<75 µm,TOS,17.03
2007191139,29/07/2008,-19.5252,133.5974,NT, ,,2007191139002 Fine,<75 µm,BOS,17.14
2007191141,22/07/2008,-29.5626,134.1599,SA, ,,2007191141001 Fine,<75 µm,TOS,6.23
2007191141,22/07/2008,-29.5626,134.1599,SA, ,,2007191141002 Fine,<75 µm,BOS,6.81
2007191142,10/04/2007,-15.8865,143.4824,QLD, ,,2007191142001 Fine,<75 µm,TOS,22.14
2007191142,10/04/2007,-15.8865,143.4824,QLD, ,,2007191142002 Fine,<75 µm,BOS,12.56
2007191143,29/09/2009,-33.0893,137.0294,SA, ,,2007191143001 Fine,<75 µm,TOS,52.88
2007191143,29/09/2009,-33.0893,137.0294,SA, ,,2007191143002 Fine,<75 µm,BOS,70.94
2007191144,17/01/2008,-34.4006,118.7261,WA, ,,2007191144001 Fine,<75 µm,TOS,17.56
2007191144,17/01/2008,-34.4006,118.7261,WA, ,,2007191144002 Fine,<75 µm,BOS,25.39
2007191145,6/03/2008,-34.4756,140.3683,SA, ,,2007191145001 Fine,<75 µm,TOS,27.99
2007191145,6/03/2008,-34.4756,140.3683,SA, ,,2007191145002 Fine,<75 µm,BOS,83.93
2007191147,8/08/2008,-13.3632,141.8228,QLD, ,,2007191147001 Fine,<75 µm,TOS,24
2007191147,8/08/2008,-13.3632,141.8228,QLD, ,,2007191147002 Fine,<75 µm,BOS,27.94
2007191149,22/05/2008,-18.2783,134.532,NT, ,,2007191149001 Fine,<75 µm,TOS,7.44
2007191149,22/05/2008,-18.2783,134.532,NT, ,,2007191149002 Fine,<75 µm,BOS,5.62
2007191152,25/07/2008,-19.8766,130.3199,NT,Duplicate 1,2007191578,2007191152001 Fine,<75 µm,TOS,6.43
2007191152,25/07/2008,-19.8766,130.3199,NT,Duplicate 1,2007191578,2007191152002 Fine,<75 µm,BOS,9.17
2007191154,26/10/2007,-23.9644,149.8675,QLD, ,,2007191154001 Fine,<75 µm,TOS,30.7
2007191154,26/10/2007,-23.9644,149.8675,QLD, ,,2007191154002 Fine,<75 µm,BOS,22.1
2007191155,25/06/2008,-34.0261,137.5871,SA, ,,2007191155001 Fine,<75 µm,TOS,7.27
2007191155,25/06/2008,-34.0261,137.5871,SA, ,,2007191155002 Fine,<75 µm,BOS,13.12
2007191156,6/04/2008,-33.2205,140.5086,SA, ,,2007191156001 Fine,<75 µm,TOS,24.6
2007191156,6/04/2008,-33.2205,140.5086,SA, ,,2007191156002 Fine,<75 µm,BOS,15.49
2007191157,19/02/2008,-34.2663,119.4022,WA,Duplicate 2,2007190818,2007191157001 Fine,<75 µm,TOS,23.56
2007191157,19/02/2008,-34.2663,119.4022,WA,Duplicate 2,2007190818,2007191157002 Fine,<75 µm,BOS,19.93
2007191158,11/05/2007,-32.1106,147.463,NSW, ,,2007191158001 Fine,<75 µm,TOS,26.61
2007191158,11/05/2007,-32.1106,147.463,NSW, ,,2007191158002 Fine,<75 µm,BOS,10.11
2007191159,23/02/2008,-27.567,119.5661,WA, ,,2007191159001 Fine,<75 µm,TOS,8.58
2007191159,23/02/2008,-27.567,119.5661,WA, ,,2007191159002 Fine,<75 µm,BOS,15.24
2007191161,26/02/2008,-25.7386,120.8706,WA, ,,2007191161001 Fine,<75 µm,TOS,7.07
2007191161,26/02/2008,-25.7386,120.8706,WA, ,,2007191161002 Fine,<75 µm,BOS,1.48
2007191165,4/01/2008,-22.5958,114.1042,WA, ,,2007191165001 Fine,<75 µm,TOS,5.3
2007191165,4/01/2008,-22.5958,114.1042,WA, ,,2007191165002 Fine,<75 µm,BOS,3.36
2007191166,2/09/2008,-42.4756,146.7227,TAS,Duplicate 2,2007190618,2007191166001 Fine,<75 µm,TOS,45.63
2007191166,2/09/2008,-42.4756,146.7227,TAS,Duplicate 2,2007190618,2007191166002 Fine,<75 µm,BOS,16.97
2007191167,5/01/2009,-33.3341,135.01,SA, ,,2007191167001 Fine,<75 µm,TOS,44.73
2007191167,5/01/2009,-33.3341,135.01,SA, ,,2007191167002 Fine,<75 µm,BOS,30.59
2007191168,4/01/2008,-32.5021,142.0829,NSW,Duplicate 1,2007191195,2007191168001 Fine,<75 µm,TOS,19.29
2007191168,4/01/2008,-32.5021,142.0829,NSW,Duplicate 1,2007191195,2007191168002 Fine,<75 µm,BOS,13.59
2007191169,10/06/2007,-19.2167,145.4262,QLD, ,,2007191169001 Fine,<75 µm,TOS,19.82
2007191169,10/06/2007,-19.2167,145.4262,QLD, ,,2007191169002 Fine,<75 µm,BOS,14
2007191172,5/01/2008,-23.7068,113.898,WA, ,,2007191172001 Fine,<75 µm,TOS,13.11
2007191172,5/01/2008,-23.7068,113.898,WA, ,,2007191172002 Fine,<75 µm,BOS,3.76
2007191173,27/07/2008,-18.1579,131.2923,NT, ,,2007191173001 Fine,<75 µm,TOS,24.99
2007191173,27/07/2008,-18.1579,131.2923,NT, ,,2007191173002 Fine,<75 µm,BOS,21.36
2007191174,8/06/2008,-30.2751,136.9345,SA, ,,2007191174001 Fine,<75 µm,TOS,10.02
