MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061332,Rochedale South - Priestdale,A,Annual,2018,2018,16339,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2001,2001,9970,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2002,2002,9989,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2003,2003,9991,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2004,2004,10053,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2005,2005,10084,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2006,2006,10134,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2007,2007,10235,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2008,2008,10332,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2009,2009,10462,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2010,2010,10694,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2011,2011,10810,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2012,2012,10882,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2013,2013,10988,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2014,2014,10996,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2015,2015,10887,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2016,2016,10837,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2017,2017,10763,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061333,Slacks Creek,A,Annual,2018,2018,10646,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2001,2001,9386,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2002,2002,9399,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2003,2003,9351,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2004,2004,9347,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2005,2005,9355,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2006,2006,9359,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2007,2007,9303,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2008,2008,9282,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2009,2009,9269,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2010,2010,9295,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2011,2011,9322,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2012,2012,9360,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2013,2013,9370,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2014,2014,9441,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2015,2015,9472,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2016,2016,9601,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2017,2017,9627,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061334,Springwood,A,Annual,2018,2018,9682,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2001,2001,3216,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2002,2002,3497,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2003,2003,3846,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2004,2004,4180,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2005,2005,4437,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2006,2006,4680,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2007,2007,4823,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2008,2008,5038,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2009,2009,5208,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2010,2010,5346,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2011,2011,5580,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2012,2012,5768,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2013,2013,6112,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2014,2014,6357,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2015,2015,6616,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2016,2016,6670,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2017,2017,6780,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061335,Underwood,A,Annual,2018,2018,6874,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2001,2001,11741,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2002,2002,11863,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2003,2003,11888,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2004,2004,11957,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2005,2005,12082,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2006,2006,12213,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2007,2007,12480,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2008,2008,12791,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2009,2009,12958,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2010,2010,13040,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2011,2011,13220,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2012,2012,13198,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2013,2013,13554,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2014,2014,13411,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2015,2015,13157,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2016,2016,13011,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2017,2017,12880,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,311061336,Woodridge,A,Annual,2018,2018,12805,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2001,2001,166462,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2002,2002,170399,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2003,2003,175295,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2004,2004,181442,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2005,2005,187052,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2006,2006,191855,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2007,2007,198404,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2008,2008,205499,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2009,2009,212386,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2010,2010,218296,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2011,2011,222579,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2012,2012,227779,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2013,2013,232231,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2014,2014,236121,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2015,2015,239478,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2016,2016,243261,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2017,2017,247397,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,313,Moreton Bay - North,A,Annual,2018,2018,251575,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2001,2001,23913,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2002,2002,24716,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2003,2003,25401,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2004,2004,26170,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2005,2005,26782,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2006,2006,27689,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2007,2007,28621,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2008,2008,29531,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2009,2009,30395,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2010,2010,31005,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2011,2011,31455,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2012,2012,32203,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2013,2013,32734,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2014,2014,33179,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2015,2015,33397,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2016,2016,33882,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2017,2017,34506,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2018,2018,35344,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2001,2001,9304,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2002,2002,9732,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2003,2003,10051,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2004,2004,10478,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2005,2005,10956,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2006,2006,11495,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2007,2007,12108,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2008,2008,12722,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2009,2009,13175,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2010,2010,13521,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2011,2011,13846,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2012,2012,14255,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2013,2013,14620,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2014,2014,14929,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2015,2015,15053,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2016,2016,15313,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2017,2017,15643,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011362,Beachmere - Sandstone Point,A,Annual,2018,2018,16074,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2001,2001,14609,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2002,2002,14984,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2003,2003,15350,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2004,2004,15692,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2005,2005,15826,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2006,2006,16194,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2007,2007,16513,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2008,2008,16809,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2009,2009,17220,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2010,2010,17484,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2011,2011,17609,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2012,2012,17948,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2013,2013,18114,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2014,2014,18250,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2015,2015,18344,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2016,2016,18569,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2017,2017,18863,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,313011363,Bribie Island,A,Annual,2018,2018,19270,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2001,2001,40824,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2002,2002,41660,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2003,2003,43067,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2004,2004,44947,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2005,2005,46476,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2006,2006,47820,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2007,2007,50081,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2008,2008,52809,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2009,2009,55765,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2010,2010,58637,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2011,2011,60930,,
