"Year","Cancer_code","Cancer_name","Sex_code","Sex_name","SA2_code","SA2_name","p025","p10","p50","p90","p975","Prob"
"2005-2014",54,"Leukaemia",3,"Persons",21013,"Avoca",0.91,0.96,1.06,1.16,1.22,0.548
"2005-2014",54,"Leukaemia",3,"Persons",21014,"Beaufort",0.93,0.98,1.07,1.17,1.22,0.66
"2005-2014",54,"Leukaemia",3,"Persons",21015,"Golden Plains - North",0.93,0.98,1.07,1.18,1.24,0.673
"2005-2014",54,"Leukaemia",3,"Persons",21016,"Maryborough (Vic.)",0.93,1.01,1.2,1.41,1.55,0.828
"2005-2014",54,"Leukaemia",3,"Persons",21017,"Maryborough Region",0.93,0.98,1.07,1.18,1.23,0.657
"2005-2014",54,"Leukaemia",3,"Persons",21018,"Bendigo",0.94,1,1.1,1.22,1.29,0.78
"2005-2014",54,"Leukaemia",3,"Persons",21019,"California Gully - Eaglehawk",0.91,0.97,1.09,1.22,1.29,0.661
"2005-2014",54,"Leukaemia",3,"Persons",21020,"East Bendigo - Kennington",0.91,0.97,1.08,1.19,1.25,0.632
"2005-2014",54,"Leukaemia",3,"Persons",21021,"Flora Hill - Spring Gully",0.9,0.95,1.06,1.18,1.25,0.509
"2005-2014",54,"Leukaemia",3,"Persons",21022,"Kangaroo Flat - Golden Square",0.91,0.97,1.08,1.2,1.28,0.631
"2005-2014",54,"Leukaemia",3,"Persons",21023,"Maiden Gully",0.92,0.97,1.08,1.21,1.28,0.668
"2005-2014",54,"Leukaemia",3,"Persons",21024,"Strathfieldsaye",0.88,0.93,1.05,1.18,1.25,0.398
"2005-2014",54,"Leukaemia",3,"Persons",21025,"White Hills - Ascot",0.92,0.98,1.09,1.23,1.31,0.687
"2005-2014",54,"Leukaemia",3,"Persons",21026,"Bendigo Region - South",0.94,0.98,1.07,1.17,1.22,0.691
"2005-2014",54,"Leukaemia",3,"Persons",21027,"Castlemaine",0.83,0.9,1.06,1.24,1.35,0.387
"2005-2014",54,"Leukaemia",3,"Persons",21028,"Castlemaine Region",0.93,0.97,1.05,1.13,1.18,0.572
"2005-2014",54,"Leukaemia",3,"Persons",21029,"Heathcote",0.9,0.94,1.03,1.13,1.18,0.349
"2005-2014",54,"Leukaemia",3,"Persons",21030,"Kyneton",0.94,0.99,1.09,1.2,1.26,0.746
"2005-2014",54,"Leukaemia",3,"Persons",21031,"Woodend",0.91,0.95,1.04,1.14,1.2,0.417
"2005-2014",54,"Leukaemia",3,"Persons",21032,"Bendigo Region - North",0.94,0.98,1.07,1.16,1.21,0.697
"2005-2014",54,"Leukaemia",3,"Persons",21033,"Loddon",0.93,0.97,1.05,1.14,1.19,0.607
"2005-2014",54,"Leukaemia",3,"Persons",21034,"Bannockburn",0.89,0.94,1.03,1.13,1.2,0.301
"2005-2014",54,"Leukaemia",3,"Persons",21035,"Golden Plains - South",0.9,0.93,1.01,1.09,1.14,0.138
"2005-2014",54,"Leukaemia",3,"Persons",21036,"Winchelsea",0.87,0.91,1,1.09,1.14,0.026
"2005-2014",54,"Leukaemia",3,"Persons",21037,"Belmont",0.83,0.88,0.98,1.09,1.16,0.173
"2005-2014",54,"Leukaemia",3,"Persons",21038,"Corio - Norlane",0.83,0.87,0.97,1.07,1.13,0.317
"2005-2014",54,"Leukaemia",3,"Persons",21039,"Geelong",0.86,0.91,1,1.1,1.15,0.038
"2005-2014",54,"Leukaemia",3,"Persons",21040,"Geelong West - Hamlyn Heights",0.89,0.93,1.02,1.13,1.19,0.241
"2005-2014",54,"Leukaemia",3,"Persons",21041,"Grovedale",0.87,0.91,1,1.09,1.14,0.045
"2005-2014",54,"Leukaemia",3,"Persons",21042,"Highton",0.88,0.93,1.02,1.12,1.18,0.192
"2005-2014",54,"Leukaemia",3,"Persons",21043,"Lara",0.84,0.88,0.97,1.05,1.1,0.382
"2005-2014",54,"Leukaemia",3,"Persons",21044,"Leopold",0.78,0.84,0.96,1.09,1.17,0.339
"2005-2014",54,"Leukaemia",3,"Persons",21045,"Newcomb - Moolap",0.8,0.85,0.95,1.06,1.12,0.45
"2005-2014",54,"Leukaemia",3,"Persons",21046,"Newtown (Vic.)",0.82,0.88,0.98,1.1,1.16,0.18
"2005-2014",54,"Leukaemia",3,"Persons",21047,"North Geelong - Bell Park",0.9,0.96,1.06,1.18,1.25,0.521
"2005-2014",54,"Leukaemia",3,"Persons",21048,"Clifton Springs",0.73,0.78,0.89,1.01,1.09,0.744
"2005-2014",54,"Leukaemia",3,"Persons",21049,"Lorne - Anglesea",0.8,0.86,0.96,1.08,1.14,0.353
"2005-2014",54,"Leukaemia",3,"Persons",21050,"Ocean Grove - Barwon Heads",0.78,0.83,0.92,1.01,1.07,0.739
"2005-2014",54,"Leukaemia",3,"Persons",21051,"Portarlington",0.67,0.73,0.86,1.01,1.09,0.783
"2005-2014",54,"Leukaemia",3,"Persons",21052,"Queenscliff",0.72,0.77,0.9,1.03,1.12,0.678
"2005-2014",54,"Leukaemia",3,"Persons",21053,"Torquay",0.81,0.86,0.97,1.07,1.13,0.317
"2005-2014",54,"Leukaemia",3,"Persons",21054,"Alexandra",0.86,0.9,0.99,1.07,1.12,0.162
"2005-2014",54,"Leukaemia",3,"Persons",21055,"Euroa",0.88,0.92,1,1.08,1.12,0.068
"2005-2014",54,"Leukaemia",3,"Persons",21056,"Kilmore - Broadford",0.91,0.97,1.07,1.19,1.26,0.605
"2005-2014",54,"Leukaemia",3,"Persons",21057,"Mansfield (Vic.)",0.83,0.87,0.95,1.03,1.07,0.587
"2005-2014",54,"Leukaemia",3,"Persons",21058,"Nagambie",0.87,0.92,1.01,1.11,1.17,0.15
"2005-2014",54,"Leukaemia",3,"Persons",21059,"Seymour",0.8,0.87,1,1.15,1.24,0.027
"2005-2014",54,"Leukaemia",3,"Persons",21060,"Seymour Region",0.92,0.97,1.05,1.13,1.18,0.522
"2005-2014",54,"Leukaemia",3,"Persons",21061,"Upper Yarra Valley",0.81,0.86,0.96,1.07,1.14,0.334
"2005-2014",54,"Leukaemia",3,"Persons",21062,"Yea",0.89,0.93,1.02,1.12,1.18,0.247
"2005-2014",54,"Leukaemia",3,"Persons",21063,"Benalla",0.65,0.71,0.85,1,1.09,0.79
"2005-2014",54,"Leukaemia",3,"Persons",21064,"Benalla Region",0.83,0.87,0.96,1.06,1.11,0.393
"2005-2014",54,"Leukaemia",3,"Persons",21065,"Rutherglen",0.8,0.85,0.94,1.04,1.1,0.526
"2005-2014",54,"Leukaemia",3,"Persons",21066,"Wangaratta",0.87,0.94,1.09,1.26,1.36,0.536
"2005-2014",54,"Leukaemia",3,"Persons",21067,"Wangaratta Region",0.85,0.89,0.96,1.03,1.08,0.535
"2005-2014",54,"Leukaemia",3,"Persons",21068,"Beechworth",0.78,0.83,0.93,1.04,1.1,0.624
"2005-2014",54,"Leukaemia",3,"Persons",21069,"Bright - Mount Beauty",0.81,0.85,0.94,1.03,1.08,0.642
"2005-2014",54,"Leukaemia",3,"Persons",21070,"Chiltern - Indigo Valley",0.8,0.84,0.92,1,1.05,0.797
"2005-2014",54,"Leukaemia",3,"Persons",21071,"Myrtleford",0.79,0.84,0.94,1.05,1.12,0.518
"2005-2014",54,"Leukaemia",3,"Persons",21072,"Towong",0.8,0.84,0.91,1,1.05,0.815
"2005-2014",54,"Leukaemia",3,"Persons",21073,"West Wodonga",0.74,0.79,0.88,0.98,1.04,0.869
"2005-2014",54,"Leukaemia",3,"Persons",21074,"Wodonga",0.78,0.82,0.9,0.99,1.03,0.869
"2005-2014",54,"Leukaemia",3,"Persons",21075,"Yackandandah",0.8,0.85,0.93,1.03,1.08,0.634
"2005-2014",54,"Leukaemia",3,"Persons",21076,"Drouin",0.86,0.9,0.98,1.07,1.13,0.241
"2005-2014",54,"Leukaemia",3,"Persons",21077,"Mount Baw Baw Region",0.85,0.88,0.94,1.02,1.06,0.69
"2005-2014",54,"Leukaemia",3,"Persons",21078,"Trafalgar (Vic.)",0.8,0.84,0.93,1.03,1.09,0.638
"2005-2014",54,"Leukaemia",3,"Persons",21079,"Warragul",0.81,0.86,0.95,1.04,1.1,0.529
"2005-2014",54,"Leukaemia",3,"Persons",21081,"Bairnsdale",0.69,0.74,0.86,0.99,1.06,0.835
"2005-2014",54,"Leukaemia",3,"Persons",21082,"Bruthen - Omeo",0.79,0.83,0.9,0.98,1.02,0.879
"2005-2014",54,"Leukaemia",3,"Persons",21084,"Lakes Entrance",0.72,0.77,0.87,0.98,1.05,0.856
"2005-2014",54,"Leukaemia",3,"Persons",21085,"Orbost",0.77,0.82,0.91,1,1.06,0.793
"2005-2014",54,"Leukaemia",3,"Persons",21086,"Paynesville",0.73,0.79,0.89,1.01,1.08,0.753
"2005-2014",54,"Leukaemia",3,"Persons",21087,"Foster",0.81,0.86,0.97,1.07,1.13,0.323
"2005-2014",54,"Leukaemia",3,"Persons",21088,"French Island",0.74,0.83,1.04,1.3,1.49,0.185
"2005-2014",54,"Leukaemia",3,"Persons",21089,"Korumburra",0.86,0.91,1,1.11,1.17,0.02
"2005-2014",54,"Leukaemia",3,"Persons",21090,"Leongatha",0.82,0.86,0.95,1.04,1.1,0.52
"2005-2014",54,"Leukaemia",3,"Persons",21091,"Phillip Island",0.79,0.87,1.03,1.22,1.33,0.162
"2005-2014",54,"Leukaemia",3,"Persons",21092,"Wilsons Promontory",0.7,0.78,0.97,1.2,1.34,0.167
"2005-2014",54,"Leukaemia",3,"Persons",21093,"Wonthaggi - Inverloch",0.86,0.9,0.99,1.09,1.16,0.078
"2005-2014",54,"Leukaemia",3,"Persons",21094,"Churchill",0.83,0.88,0.96,1.04,1.09,0.482
"2005-2014",54,"Leukaemia",3,"Persons",21095,"Moe - Newborough",0.83,0.87,0.96,1.06,1.12,0.367
"2005-2014",54,"Leukaemia",3,"Persons",21096,"Morwell",0.8,0.84,0.94,1.05,1.11,0.515
"2005-2014",54,"Leukaemia",3,"Persons",21097,"Traralgon",0.79,0.83,0.93,1.03,1.09,0.647
"2005-2014",54,"Leukaemia",3,"Persons",21098,"Yallourn North - Glengarry",0.81,0.85,0.94,1.03,1.09,0.602
"2005-2014",54,"Leukaemia",3,"Persons",21099,"Alps - West",0.81,0.86,0.94,1.03,1.08,0.615
"2005-2014",54,"Leukaemia",3,"Persons",21100,"Longford - Loch Sport",0.78,0.83,0.91,1,1.05,0.811
"2005-2014",54,"Leukaemia",3,"Persons",21101,"Maffra",0.82,0.86,0.94,1.03,1.08,0.623
"2005-2014",54,"Leukaemia",3,"Persons",21102,"Rosedale",0.8,0.84,0.93,1.02,1.07,0.703
"2005-2014",54,"Leukaemia",3,"Persons",21103,"Sale",0.75,0.8,0.9,1.01,1.08,0.758
"2005-2014",54,"Leukaemia",3,"Persons",21104,"Yarram",0.79,0.85,0.95,1.06,1.12,0.489
"2005-2014",54,"Leukaemia",3,"Persons",21105,"Brunswick",0.87,0.91,1,1.1,1.16,0.029
"2005-2014",54,"Leukaemia",3,"Persons",21106,"Brunswick East",0.88,0.93,1.02,1.12,1.17,0.197
"2005-2014",54,"Leukaemia",3,"Persons",21107,"Brunswick West",0.88,0.92,1,1.09,1.14,0.002
"2005-2014",54,"Leukaemia",3,"Persons",21108,"Coburg",0.93,0.96,1.03,1.12,1.16,0.46
"2005-2014",54,"Leukaemia",3,"Persons",21109,"Pascoe Vale South",0.87,0.91,1.01,1.11,1.17,0.08
"2005-2014",54,"Leukaemia",3,"Persons",21110,"Alphington - Fairfield",0.88,0.93,1.04,1.15,1.22,0.331
"2005-2014",54,"Leukaemia",3,"Persons",21111,"Northcote",0.91,0.95,1.04,1.14,1.19,0.433
"2005-2014",54,"Leukaemia",3,"Persons",21112,"Thornbury",0.91,0.96,1.05,1.14,1.2,0.512
"2005-2014",54,"Leukaemia",3,"Persons",21113,"Ascot Vale",0.86,0.91,0.99,1.08,1.13,0.142
"2005-2014",54,"Leukaemia",3,"Persons",21114,"Essendon - Aberfeldie",0.88,0.92,1.01,1.1,1.15,0.088
"2005-2014",54,"Leukaemia",3,"Persons",21115,"Flemington",0.83,0.88,0.97,1.07,1.13,0.293
"2005-2014",54,"Leukaemia",3,"Persons",21116,"Moonee Ponds",0.82,0.87,0.96,1.07,1.13,0.372
"2005-2014",54,"Leukaemia",3,"Persons",21117,"Carlton",0.85,0.9,0.98,1.07,1.12,0.257
"2005-2014",54,"Leukaemia",3,"Persons",21118,"Docklands",0.8,0.85,0.95,1.07,1.13,0.394
"2005-2014",54,"Leukaemia",3,"Persons",21119,"East Melbourne",0.86,0.9,0.98,1.06,1.11,0.262
"2005-2014",54,"Leukaemia",3,"Persons",21120,"Flemington Racecourse",0.82,0.87,0.98,1.1,1.17,0.207
"2005-2014",54,"Leukaemia",3,"Persons",21121,"Kensington",0.82,0.87,0.98,1.09,1.16,0.205
"2005-2014",54,"Leukaemia",3,"Persons",21122,"Melbourne",0.82,0.87,0.96,1.06,1.12,0.384
"2005-2014",54,"Leukaemia",3,"Persons",21123,"North Melbourne",0.84,0.88,0.97,1.07,1.12,0.303
"2005-2014",54,"Leukaemia",3,"Persons",21124,"Parkville",0.85,0.89,0.98,1.07,1.12,0.267
"2005-2014",54,"Leukaemia",3,"Persons",21125,"South Yarra - West",0.84,0.88,0.98,1.08,1.14,0.231
"2005-2014",54,"Leukaemia",3,"Persons",21126,"Southbank",0.85,0.89,0.97,1.06,1.11,0.347
"2005-2014",54,"Leukaemia",3,"Persons",21128,"Albert Park",0.82,0.87,0.97,1.07,1.13,0.328
"2005-2014",54,"Leukaemia",3,"Persons",21129,"Elwood",0.82,0.87,0.97,1.08,1.15,0.273
"2005-2014",54,"Leukaemia",3,"Persons",21130,"Port Melbourne",0.77,0.83,0.94,1.06,1.14,0.459
"2005-2014",54,"Leukaemia",3,"Persons",21131,"Port Melbourne Industrial",0.81,0.85,0.94,1.04,1.1,0.539
"2005-2014",54,"Leukaemia",3,"Persons",21132,"South Melbourne",0.83,0.88,0.99,1.11,1.18,0.089
"2005-2014",54,"Leukaemia",3,"Persons",21133,"St Kilda",0.84,0.89,0.98,1.08,1.14,0.172
"2005-2014",54,"Leukaemia",3,"Persons",21134,"St Kilda East",0.85,0.9,0.98,1.08,1.13,0.183
"2005-2014",54,"Leukaemia",3,"Persons",21135,"Armadale",0.84,0.89,0.98,1.08,1.14,0.208
"2005-2014",54,"Leukaemia",3,"Persons",21136,"Prahran - Windsor",0.85,0.89,0.97,1.05,1.1,0.384
"2005-2014",54,"Leukaemia",3,"Persons",21137,"South Yarra - East",0.85,0.9,0.98,1.07,1.12,0.232
"2005-2014",54,"Leukaemia",3,"Persons",21138,"Toorak",0.87,0.9,0.99,1.08,1.13,0.136
"2005-2014",54,"Leukaemia",3,"Persons",21139,"Abbotsford",0.85,0.9,0.99,1.08,1.14,0.155
"2005-2014",54,"Leukaemia",3,"Persons",21140,"Carlton North - Princes Hill",0.88,0.92,1.01,1.11,1.16,0.088
"2005-2014",54,"Leukaemia",3,"Persons",21141,"Collingwood",0.84,0.88,0.97,1.07,1.12,0.308
"2005-2014",54,"Leukaemia",3,"Persons",21142,"Fitzroy",0.85,0.89,0.98,1.07,1.13,0.238
"2005-2014",54,"Leukaemia",3,"Persons",21143,"Fitzroy North",0.88,0.93,1.01,1.11,1.16,0.145
"2005-2014",54,"Leukaemia",3,"Persons",21144,"Richmond (Vic.)",0.85,0.89,0.97,1.05,1.1,0.392
"2005-2014",54,"Leukaemia",3,"Persons",21145,"Yarra - North",0.88,0.92,0.99,1.08,1.12,0.088
"2005-2014",54,"Leukaemia",3,"Persons",21146,"Ashburton (Vic.)",0.79,0.84,0.95,1.07,1.14,0.427
"2005-2014",54,"Leukaemia",3,"Persons",21147,"Balwyn",0.88,0.93,1.01,1.1,1.15,0.102
"2005-2014",54,"Leukaemia",3,"Persons",21148,"Balwyn North",0.88,0.92,0.99,1.07,1.11,0.109
"2005-2014",54,"Leukaemia",3,"Persons",21149,"Camberwell",0.86,0.9,0.99,1.08,1.14,0.098
"2005-2014",54,"Leukaemia",3,"Persons",21150,"Glen Iris - East",0.87,0.91,0.99,1.08,1.13,0.101
"2005-2014",54,"Leukaemia",3,"Persons",21151,"Hawthorn",0.86,0.9,0.98,1.07,1.12,0.195
"2005-2014",54,"Leukaemia",3,"Persons",21152,"Hawthorn East",0.87,0.92,1,1.09,1.15,0.013
"2005-2014",54,"Leukaemia",3,"Persons",21153,"Kew",0.88,0.91,0.98,1.06,1.1,0.238
"2005-2014",54,"Leukaemia",3,"Persons",21154,"Kew East",0.87,0.91,1,1.1,1.16,0.005
"2005-2014",54,"Leukaemia",3,"Persons",21155,"Surrey Hills (West) - Canterbury",0.86,0.9,0.99,1.08,1.13,0.149
"2005-2014",54,"Leukaemia",3,"Persons",21156,"Bulleen",0.82,0.86,0.95,1.03,1.08,0.572
"2005-2014",54,"Leukaemia",3,"Persons",21157,"Doncaster",0.87,0.91,0.99,1.08,1.13,0.086
"2005-2014",54,"Leukaemia",3,"Persons",21158,"Doncaster East",0.86,0.9,0.98,1.06,1.11,0.299
"2005-2014",54,"Leukaemia",3,"Persons",21159,"Templestowe",0.86,0.9,0.98,1.07,1.13,0.197
"2005-2014",54,"Leukaemia",3,"Persons",21160,"Templestowe Lower",0.85,0.89,0.98,1.07,1.13,0.239
"2005-2014",54,"Leukaemia",3,"Persons",21161,"Blackburn",0.89,0.93,1.01,1.09,1.14,0.092
"2005-2014",54,"Leukaemia",3,"Persons",21162,"Blackburn South",0.86,0.91,0.99,1.09,1.15,0.054
"2005-2014",54,"Leukaemia",3,"Persons",21163,"Box Hill",0.92,0.97,1.06,1.17,1.23,0.601
"2005-2014",54,"Leukaemia",3,"Persons",21164,"Box Hill North",0.88,0.92,1,1.08,1.13,0.018
"2005-2014",54,"Leukaemia",3,"Persons",21165,"Burwood",0.9,0.93,1.01,1.08,1.13,0.086
"2005-2014",54,"Leukaemia",3,"Persons",21166,"Burwood East",0.84,0.88,0.95,1.04,1.08,0.543
"2005-2014",54,"Leukaemia",3,"Persons",21167,"Surrey Hills (East) - Mont Albert",0.88,0.92,1.01,1.1,1.16,0.117
"2005-2014",54,"Leukaemia",3,"Persons",21168,"Beaumaris",0.82,0.87,0.98,1.09,1.16,0.189
"2005-2014",54,"Leukaemia",3,"Persons",21169,"Brighton (Vic.)",0.88,0.92,1.02,1.12,1.19,0.205
"2005-2014",54,"Leukaemia",3,"Persons",21170,"Brighton East",0.91,0.95,1.03,1.12,1.17,0.36
"2005-2014",54,"Leukaemia",3,"Persons",21171,"Cheltenham - Highett (West)",0.84,0.88,0.98,1.09,1.14,0.192
"2005-2014",54,"Leukaemia",3,"Persons",21172,"Hampton",0.85,0.89,0.97,1.05,1.1,0.35
"2005-2014",54,"Leukaemia",3,"Persons",21173,"Sandringham - Black Rock",0.81,0.87,0.98,1.1,1.17,0.222
"2005-2014",54,"Leukaemia",3,"Persons",21174,"Bentleigh - McKinnon",0.91,0.96,1.05,1.15,1.21,0.522
"2005-2014",54,"Leukaemia",3,"Persons",21175,"Bentleigh East",0.94,0.98,1.05,1.14,1.19,0.613
"2005-2014",54,"Leukaemia",3,"Persons",21176,"Carnegie",0.92,0.97,1.06,1.17,1.23,0.606
"2005-2014",54,"Leukaemia",3,"Persons",21177,"Caulfield - North",0.92,0.96,1.04,1.12,1.17,0.482
"2005-2014",54,"Leukaemia",3,"Persons",21178,"Caulfield - South",0.92,0.97,1.07,1.18,1.25,0.604
"2005-2014",54,"Leukaemia",3,"Persons",21179,"Elsternwick",0.89,0.93,1.02,1.12,1.17,0.196
"2005-2014",54,"Leukaemia",3,"Persons",21180,"Hughesdale",0.88,0.94,1.04,1.16,1.23,0.385
"2005-2014",54,"Leukaemia",3,"Persons",21181,"Murrumbeena",0.9,0.96,1.06,1.18,1.26,0.545
"2005-2014",54,"Leukaemia",3,"Persons",21182,"Ormond - Glen Huntly",0.94,0.98,1.08,1.18,1.24,0.682
"2005-2014",54,"Leukaemia",3,"Persons",21183,"Aspendale Gardens - Waterways",0.79,0.85,0.95,1.07,1.14,0.426
"2005-2014",54,"Leukaemia",3,"Persons",21184,"Braeside",0.81,0.86,0.96,1.07,1.13,0.373
"2005-2014",54,"Leukaemia",3,"Persons",21185,"Carrum - Patterson Lakes",0.82,0.86,0.94,1.03,1.08,0.579
"2005-2014",54,"Leukaemia",3,"Persons",21186,"Chelsea - Bonbeach",0.84,0.9,1.01,1.14,1.22,0.118
"2005-2014",54,"Leukaemia",3,"Persons",21187,"Chelsea Heights",0.83,0.87,0.98,1.09,1.15,0.23
"2005-2014",54,"Leukaemia",3,"Persons",21188,"Cheltenham - Highett (East)",0.83,0.88,0.97,1.06,1.12,0.344
"2005-2014",54,"Leukaemia",3,"Persons",21189,"Edithvale - Aspendale",0.83,0.89,0.99,1.1,1.16,0.132
"2005-2014",54,"Leukaemia",3,"Persons",21190,"Mentone",0.79,0.84,0.95,1.07,1.15,0.408
"2005-2014",54,"Leukaemia",3,"Persons",21191,"Moorabbin - Heatherton",0.88,0.92,1,1.09,1.14,0.005
"2005-2014",54,"Leukaemia",3,"Persons",21193,"Mordialloc - Parkdale",0.8,0.85,0.96,1.08,1.14,0.351
"2005-2014",54,"Leukaemia",3,"Persons",21194,"Malvern - Glen Iris",0.88,0.92,0.99,1.08,1.13,0.065
"2005-2014",54,"Leukaemia",3,"Persons",21195,"Malvern East",0.9,0.94,1.01,1.09,1.13,0.152
"2005-2014",54,"Leukaemia",3,"Persons",21196,"Bundoora - East",0.87,0.92,1.02,1.12,1.18,0.187
"2005-2014",54,"Leukaemia",3,"Persons",21197,"Greensborough",0.87,0.91,0.99,1.08,1.14,0.066
"2005-2014",54,"Leukaemia",3,"Persons",21198,"Heidelberg - Rosanna",0.83,0.87,0.96,1.05,1.1,0.444
"2005-2014",54,"Leukaemia",3,"Persons",21199,"Heidelberg West",0.88,0.92,1,1.09,1.14,0.013
"2005-2014",54,"Leukaemia",3,"Persons",21200,"Ivanhoe",0.89,0.92,1,1.08,1.12,0.054
"2005-2014",54,"Leukaemia",3,"Persons",21201,"Ivanhoe East - Eaglemont",0.85,0.9,0.99,1.09,1.15,0.117
"2005-2014",54,"Leukaemia",3,"Persons",21202,"Montmorency - Briar Hill",0.87,0.91,1,1.11,1.16,0.046
"2005-2014",54,"Leukaemia",3,"Persons",21203,"Viewbank - Yallambie",0.85,0.89,0.96,1.04,1.09,0.457
"2005-2014",54,"Leukaemia",3,"Persons",21204,"Watsonia",0.85,0.9,0.99,1.09,1.15,0.068
"2005-2014",54,"Leukaemia",3,"Persons",21205,"Kingsbury",0.89,0.94,1.03,1.13,1.18,0.332
"2005-2014",54,"Leukaemia",3,"Persons",21206,"Preston",0.91,0.95,1.03,1.12,1.16,0.394
"2005-2014",54,"Leukaemia",3,"Persons",21207,"Reservoir - East",0.94,0.98,1.07,1.16,1.21,0.677
"2005-2014",54,"Leukaemia",3,"Persons",21208,"Reservoir - West",1,1.04,1.13,1.23,1.28,0.947
"2005-2014",54,"Leukaemia",3,"Persons",21209,"Eltham",0.87,0.91,0.99,1.08,1.13,0.117
"2005-2014",54,"Leukaemia",3,"Persons",21210,"Hurstbridge",0.86,0.91,1.02,1.14,1.21,0.169
"2005-2014",54,"Leukaemia",3,"Persons",21211,"Kinglake",0.89,0.93,1.02,1.12,1.18,0.248
"2005-2014",54,"Leukaemia",3,"Persons",21212,"Panton Hill - St Andrews",0.91,0.95,1.03,1.1,1.15,0.341
"2005-2014",54,"Leukaemia",3,"Persons",21213,"Plenty - Yarrambat",0.92,0.95,1.03,1.11,1.16,0.372
"2005-2014",54,"Leukaemia",3,"Persons",21214,"Research - North Warrandyte",0.86,0.91,1.01,1.11,1.17,0.083
"2005-2014",54,"Leukaemia",3,"Persons",21215,"Wattle Glen - Diamond Creek",0.85,0.9,0.99,1.1,1.16,0.052
"2005-2014",54,"Leukaemia",3,"Persons",21216,"Bundoora - North",0.9,0.95,1.04,1.15,1.2,0.454
"2005-2014",54,"Leukaemia",3,"Persons",21217,"Bundoora - West",0.91,0.96,1.06,1.17,1.23,0.571
"2005-2014",54,"Leukaemia",3,"Persons",21218,"Epping",0.97,1.01,1.1,1.19,1.24,0.865
"2005-2014",54,"Leukaemia",3,"Persons",21219,"Lalor",0.95,0.99,1.07,1.17,1.22,0.73
"2005-2014",54,"Leukaemia",3,"Persons",21220,"Mill Park - North",0.92,0.96,1.06,1.17,1.22,0.558
"2005-2014",54,"Leukaemia",3,"Persons",21221,"Mill Park - South",0.92,0.97,1.06,1.17,1.23,0.628
"2005-2014",54,"Leukaemia",3,"Persons",21222,"South Morang",0.94,0.98,1.08,1.18,1.24,0.695
"2005-2014",54,"Leukaemia",3,"Persons",21223,"Thomastown",0.94,0.99,1.06,1.15,1.2,0.699
"2005-2014",54,"Leukaemia",3,"Persons",21224,"Wallan",0.93,0.98,1.07,1.17,1.23,0.642
"2005-2014",54,"Leukaemia",3,"Persons",21225,"Whittlesea",0.92,0.97,1.06,1.16,1.23,0.608
"2005-2014",54,"Leukaemia",3,"Persons",21226,"Airport West",0.89,0.93,1.02,1.13,1.19,0.24
"2005-2014",54,"Leukaemia",3,"Persons",21228,"Keilor",0.88,0.91,0.99,1.07,1.11,0.158
"2005-2014",54,"Leukaemia",3,"Persons",21229,"Keilor East",0.87,0.91,0.99,1.08,1.13,0.066
"2005-2014",54,"Leukaemia",3,"Persons",21230,"Niddrie - Essendon West",0.87,0.92,1.03,1.15,1.22,0.264
"2005-2014",54,"Leukaemia",3,"Persons",21231,"Strathmore",0.89,0.93,1.02,1.12,1.17,0.215
"2005-2014",54,"Leukaemia",3,"Persons",21232,"Gisborne",0.86,0.91,0.99,1.09,1.14,0.065
"2005-2014",54,"Leukaemia",3,"Persons",21233,"Macedon",0.85,0.9,1.01,1.13,1.2,0.07
"2005-2014",54,"Leukaemia",3,"Persons",21234,"Riddells Creek",0.85,0.9,1,1.11,1.17,0.038
"2005-2014",54,"Leukaemia",3,"Persons",21235,"Romsey",0.93,0.97,1.05,1.13,1.18,0.54
"2005-2014",54,"Leukaemia",3,"Persons",21236,"Coburg North",0.96,1,1.09,1.2,1.25,0.817
"2005-2014",54,"Leukaemia",3,"Persons",21237,"Fawkner",0.98,1.03,1.12,1.22,1.28,0.901
"2005-2014",54,"Leukaemia",3,"Persons",21238,"Glenroy - Hadfield",0.95,0.99,1.06,1.15,1.19,0.729
"2005-2014",54,"Leukaemia",3,"Persons",21239,"Pascoe Vale",0.9,0.95,1.04,1.14,1.19,0.419
"2005-2014",54,"Leukaemia",3,"Persons",21240,"Sunbury",0.87,0.91,1.01,1.11,1.17,0.076
"2005-2014",54,"Leukaemia",3,"Persons",21241,"Sunbury - South",0.87,0.9,0.98,1.07,1.12,0.19
"2005-2014",54,"Leukaemia",3,"Persons",21242,"Broadmeadows",0.93,0.98,1.09,1.21,1.29,0.729
"2005-2014",54,"Leukaemia",3,"Persons",21243,"Campbellfield - Coolaroo",0.96,1,1.08,1.16,1.21,0.803
"2005-2014",54,"Leukaemia",3,"Persons",21244,"Craigieburn - Mickleham",0.93,0.97,1.05,1.14,1.2,0.587
"2005-2014",54,"Leukaemia",3,"Persons",21245,"Gladstone Park - Westmeadows",0.91,0.95,1.03,1.13,1.18,0.376
"2005-2014",54,"Leukaemia",3,"Persons",21246,"Greenvale - Bulla",0.89,0.93,1.01,1.1,1.15,0.125
"2005-2014",54,"Leukaemia",3,"Persons",21247,"Meadow Heights",0.88,0.93,1.03,1.14,1.21,0.287
"2005-2014",54,"Leukaemia",3,"Persons",21248,"Melbourne Airport",0.85,0.9,1,1.1,1.16,0.031
"2005-2014",54,"Leukaemia",3,"Persons",21249,"Roxburgh Park - Somerton",0.91,0.96,1.05,1.15,1.2,0.499
